"id","trt10","analysis","latitude","longitude","property_type","review_scores_rating","review_scores_location","number_of_reviews"
31294743,22802,"mission",37.75482,-122.40612,"Condominium",100,10,1
31295086,26001,"excelsior",37.72194,-122.43176,"House",NA,NA,0
31308602,12902,"marina",37.80065,-122.4349,"Hotel",NA,NA,1
13465512,35100,"sunset/parkside",37.76172,-122.49939,"House",93,9,3
31320991,22801,"mission",37.75847,-122.41285,"House",100,10,1
31421029,42602,"outer richmond",37.78469,-122.47823,"House",NA,NA,0
31439076,32901,"sunset/parkside",37.74685,-122.49221,"Guest suite",NA,NA,0
31651414,30301,"inner sunset",37.75999,-122.47189,"Guest suite",NA,NA,0
14126085,17102,"haight ashbury",37.7666,-122.45108,"Condominium",98,10,68
31722728,20402,"twin peaks",37.75332,-122.4424,"House",NA,NA,0
31760547,60700,"mission bay",37.77405,-122.38926,"Condominium",NA,NA,0
14374783,47902,"outer richmond",37.78009,-122.50854,"Apartment",100,10,3
31853089,12800,"marina",37.79809,-122.44075,"Apartment",NA,NA,0
31957066,30102,"inner sunset",37.76169,-122.46158,"Apartment",NA,NA,0
32019341,17101,"haight ashbury",37.76363,-122.44729,"House",NA,NA,0
14953903,26200,"outer mission",37.71182,-122.45112,"Condominium",100,6,1
32071640,17000,"castro/upper market",37.76331,-122.43855,"Apartment",NA,NA,0
32135550,15500,"japantown",37.78661,-122.42872,"Guest suite",100,10,5
15330751,25300,"bernal heights",37.73978,-122.41977,"House",100,10,2
32206210,18000,"south of market",37.77848,-122.39558,"Condominium",90,10,2
32291443,25403,"bernal heights",37.73432,-122.4231,"Guest suite",100,10,2
32357655,18000,"south of market",37.77168,-122.40535,"Apartment",NA,NA,0
32385663,17801,"south of market",37.77961,-122.40209,"Townhouse",NA,NA,0
15615510,20300,"castro/upper market",37.76303,-122.42781,"House",99,10,34
32404157,11200,"nob hill",37.79275,-122.41476,"Apartment",NA,NA,0
32496599,47902,"outer richmond",37.77873,-122.5076,"Guest suite",100,10,4
15812013,10200,"russian hill",37.80587,-122.41946,"Apartment",99,10,95
32526547,60700,"mission bay",37.77566,-122.39443,"Apartment",NA,NA,0
15888446,17802,"south of market",37.78052,-122.40413,"Apartment",99,10,34
16058262,20401,"castro/upper market",37.75961,-122.44443,"Apartment",100,10,1
32591418,30301,"inner sunset",37.75623,-122.467,"House",NA,NA,0
32595962,31301,"oceanview/merced/ingleside",37.71879,-122.46461,"House",NA,NA,0
32610962,20500,"castro/upper market",37.75786,-122.43702,"Guest suite",NA,NA,0
32642015,35202,"sunset/parkside",37.76124,-122.50632,"Guest suite",100,10,3
32689496,61200,"bayview hunters point",37.73875,-122.38678,"Guesthouse",NA,NA,0
32702182,12301,"tenderloin",37.78633,-122.40891,"Hotel",NA,NA,0
32702217,11700,"financial district/south beach",37.78618,-122.40691,"Hotel",NA,NA,0
32702220,12301,"tenderloin",37.78632,-122.40825,"Hotel",NA,NA,0
32702223,11700,"financial district/south beach",37.78617,-122.40678,"Hotel",NA,NA,0
32702224,11700,"financial district/south beach",37.78613,-122.40742,"Hotel",NA,NA,0
32702227,12301,"tenderloin",37.7862,-122.40827,"Hotel",NA,NA,0
32702233,11700,"financial district/south beach",37.78683,-122.40763,"Hotel",NA,NA,0
32702234,11700,"financial district/south beach",37.7861,-122.40681,"Hotel",NA,NA,0
32702236,11700,"financial district/south beach",37.78669,-122.40746,"Hotel",NA,NA,0
32702237,12501,"tenderloin",37.7854,-122.4082,"Hotel",NA,NA,0
32702921,32902,"sunset/parkside",37.75186,-122.49513,"House",100,10,4
32703565,12302,"tenderloin",37.78778,-122.41101,"Hotel",NA,NA,0
32703570,12100,"nob hill",37.78804,-122.41145,"Hotel",NA,NA,0
32703573,12100,"nob hill",37.78822,-122.4109,"Hotel",NA,NA,0
32703575,12302,"tenderloin",37.788,-122.41024,"Hotel",NA,NA,0
32703814,12302,"tenderloin",37.78737,-122.40933,"Hotel",NA,NA,0
16679374,22600,"potrero hill",37.75839,-122.38982,"Apartment",100,10,6
32783075,31100,"west of twin peaks",37.73165,-122.44107,"Apartment",NA,NA,0
32838127,47901,"outer richmond",37.77724,-122.50268,"Townhouse",NA,NA,0
32838142,13400,"pacific heights",37.78906,-122.4363,"Apartment",NA,NA,0
32838203,16700,"haight ashbury",37.77012,-122.44241,"Apartment",NA,NA,0
17011295,17601,"south of market",37.7774,-122.41599,"Boutique hotel",73,8,12
32866238,21200,"noe valley",37.75303,-122.4382,"Earth house",NA,NA,0
32867573,17601,"south of market",37.77672,-122.4141,"Hotel",NA,NA,0
17120964,11700,"financial district/south beach",37.78706,-122.40772,"Apartment",80,10,15
32869691,20700,"mission",37.759,-122.42306,"Apartment",NA,NA,0
32872463,16100,"western addition",37.77809,-122.43248,"Boutique hotel",NA,NA,0
32877763,25300,"bernal heights",37.74543,-122.42048,"Apartment",NA,NA,0
32891490,30201,"inner sunset",37.7622,-122.47592,"House",NA,NA,0
32895882,16900,"castro/upper market",37.76427,-122.43492,"Apartment",NA,NA,0
32896108,18000,"south of market",37.7708,-122.40372,"Apartment",80,8,1
17626514,11100,"nob hill",37.79097,-122.4201,"Apartment",90,10,2
32899141,11901,"nob hill",37.79094,-122.41336,"Apartment",NA,NA,0
17794706,11700,"financial district/south beach",37.78646,-122.40715,"Apartment",87,10,11
17794741,11700,"financial district/south beach",37.78728,-122.4077,"Aparthotel",80,10,9
32900053,17802,"south of market",37.77652,-122.40994,"Loft",NA,NA,0
32919042,20500,"castro/upper market",37.76223,-122.4384,"Apartment",NA,NA,0
32920800,12100,"nob hill",37.78895,-122.41148,"Hotel",NA,NA,0
32921329,30201,"inner sunset",37.76359,-122.47291,"Apartment",NA,NA,0
32921680,17601,"south of market",37.77661,-122.41593,"Apartment",NA,NA,0
32926594,13101,"pacific heights",37.79374,-122.42529,"Apartment",NA,NA,0
32937381,11100,"nob hill",37.79159,-122.42098,"Condominium",90,10,2
32938860,11200,"nob hill",37.79402,-122.41243,"Condominium",100,10,2
18109983,10200,"russian hill",37.80206,-122.41985,"Apartment",100,10,2
32945670,17801,"south of market",37.77954,-122.40125,"Condominium",NA,NA,0
18275334,22901,"mission",37.75222,-122.41494,"Apartment",100,10,1
18331809,61500,"financial district/south beach",37.78776,-122.39255,"Apartment",100,10,4
32963336,980600,"bayview hunters point",37.72879,-122.3717,"Condominium",NA,NA,0
32966854,25100,"bernal heights",37.7487,-122.40415,"Guest suite",NA,NA,0
32967255,15200,"pacific heights",37.78855,-122.42996,"House",NA,NA,0
32982504,20600,"castro/upper market",37.75944,-122.43371,"Guest suite",NA,NA,0
32983188,21700,"glen park",37.74045,-122.43704,"Townhouse",NA,NA,0
32984485,17601,"south of market",37.78228,-122.40843,"Condominium",NA,NA,0
32988806,10500,"financial district/south beach",37.79705,-122.39876,"Apartment",NA,NA,0
32988970,10500,"financial district/south beach",37.7972,-122.39958,"Apartment",NA,NA,0
33006355,10500,"financial district/south beach",37.7971,-122.3997,"Apartment",NA,NA,0
33012989,61100,"chinatown",37.79736,-122.40097,"Apartment",NA,NA,0
33015453,12100,"nob hill",37.78842,-122.41512,"Apartment",NA,NA,0
19055239,42601,"outer richmond",37.78108,-122.48016,"Apartment",100,10,3
33017026,42800,"seacliff",37.78711,-122.48559,"Apartment",NA,NA,0
19432832,10300,"russian hill",37.80073,-122.41545,"Townhouse",NA,NA,0
33022608,61500,"financial district/south beach",37.78782,-122.38909,"Condominium",NA,NA,0
33023017,25200,"bernal heights",37.73969,-122.41414,"Apartment",100,10,1
33023592,21000,"mission",37.75471,-122.42443,"Apartment",NA,NA,0
19709987,26002,"excelsior",37.72697,-122.42767,"House",96,10,9
33043710,12301,"tenderloin",37.78578,-122.41071,"Hostel",NA,NA,0
20361695,12902,"marina",37.80121,-122.43156,"Townhouse",100,10,1
33050224,25600,"excelsior",37.72813,-122.42257,"Guest suite",NA,NA,0
20746223,12601,"marina",37.80121,-122.43727,"Apartment",100,10,3
33071097,30500,"twin peaks",37.7577,-122.45297,"Apartment",NA,NA,0
33074437,20402,"twin peaks",37.75584,-122.43918,"House",NA,NA,0
20919351,16900,"castro/upper market",37.76493,-122.43532,"Apartment",100,10,2
21065885,42800,"seacliff",37.78704,-122.49322,"House",NA,NA,0
33077189,12402,"tenderloin",37.77654,-122.41821,"Apartment",NA,NA,0
33081751,16100,"western addition",37.78124,-122.43226,"Apartment",NA,NA,0
33081982,40100,"inner richmond",37.78637,-122.46277,"House",100,10,2
33098113,11000,"russian hill",37.79393,-122.41977,"Apartment",NA,NA,0
33117386,17802,"south of market",37.77435,-122.41039,"Apartment",NA,NA,0
33132888,22902,"mission",37.75202,-122.40926,"Condominium",NA,NA,0
33133750,13300,"presidio heights",37.78837,-122.44797,"Apartment",NA,NA,0
33134275,20600,"castro/upper market",37.7623,-122.43255,"House",NA,NA,0
33135588,30102,"inner sunset",37.76162,-122.46131,"Guest suite",NA,NA,0
33143025,16500,"lone mountain/usf",37.77517,-122.44507,"Condominium",NA,NA,0
33158566,20300,"castro/upper market",37.76493,-122.42977,"Condominium",NA,NA,0
33161371,31100,"west of twin peaks",37.73155,-122.44395,"House",NA,NA,0
33166972,17000,"castro/upper market",37.76449,-122.43632,"Guesthouse",100,10,4
22245431,61400,"potrero hill",37.75416,-122.4008,"Guest suite",100,9,2
33179592,61500,"financial district/south beach",37.78366,-122.38918,"Apartment",NA,NA,0
33185972,10200,"russian hill",37.80517,-122.42016,"Serviced apartment",NA,NA,0
33193621,20600,"castro/upper market",37.75731,-122.43185,"Guesthouse",NA,NA,0
22650351,13101,"pacific heights",37.79412,-122.42481,"Condominium",NA,NA,0
33194656,26200,"outer mission",37.71509,-122.44714,"House",NA,NA,0
33195331,13200,"pacific heights",37.79198,-122.43968,"Apartment",NA,NA,0
33197038,17000,"castro/upper market",37.76732,-122.43663,"Apartment",NA,NA,0
33198942,10200,"russian hill",37.80267,-122.42164,"Apartment",NA,NA,0
33199120,16801,"hayes valley",37.77076,-122.43153,"Apartment",100,10,1
33201036,11700,"financial district/south beach",37.79014,-122.40851,"Apartment",NA,NA,1
33221250,32602,"sunset/parkside",37.76296,-122.48668,"House",NA,NA,0
33222251,26001,"excelsior",37.72435,-122.43335,"House",100,6,1
33224754,15700,"lone mountain/usf",37.78057,-122.45066,"Apartment",NA,NA,0
33225891,10600,"north beach",37.79948,-122.40835,"House",NA,NA,0
33249920,16200,"hayes valley",37.77957,-122.42126,"Apartment",NA,NA,0
33254247,21100,"noe valley",37.75327,-122.43277,"House",NA,NA,0
33269979,16200,"hayes valley",37.77592,-122.42015,"Apartment",NA,NA,0
33270156,17801,"south of market",37.78297,-122.39931,"Serviced apartment",NA,NA,0
33270767,26404,"visitacion valley",37.7096,-122.41844,"House",NA,NA,0
33270811,35400,"sunset/parkside",37.74186,-122.50438,"Villa",NA,NA,0
33271309,16500,"lone mountain/usf",37.77487,-122.45034,"Apartment",100,10,1
33275444,20700,"mission",37.75841,-122.42154,"House",NA,NA,0
33293217,17601,"south of market",37.77747,-122.41275,"Apartment",NA,NA,0
33310899,20200,"mission",37.76355,-122.42572,"Guest suite",NA,NA,0
33314499,10200,"russian hill",37.8002,-122.41904,"Apartment",NA,NA,0
33341233,12301,"tenderloin",37.78542,-122.4102,"Hostel",NA,NA,0
33346622,22801,"mission",37.75898,-122.41484,"Apartment",NA,NA,0
33348902,16200,"hayes valley",37.77834,-122.42149,"Hotel",NA,NA,0
24063893,12601,"marina",37.80125,-122.43649,"Condominium",97,10,77
33364533,61400,"potrero hill",37.7557,-122.40028,"House",NA,NA,0
33365567,17102,"haight ashbury",37.76463,-122.44865,"House",NA,NA,0
24233539,10600,"north beach",37.79918,-122.40696,"Apartment",100,10,1
33368652,13101,"pacific heights",37.79487,-122.42372,"Hotel",NA,NA,0
24359775,20700,"mission",37.75792,-122.42248,"Condominium",NA,NA,0
33370424,17802,"south of market",37.77754,-122.40905,"Hotel",NA,NA,0
33370525,12302,"tenderloin",37.78742,-122.41195,"Hotel",NA,NA,0
33370910,12501,"tenderloin",37.78499,-122.40889,"Hotel",NA,NA,0
33371046,11700,"financial district/south beach",37.79101,-122.40308,"Hotel",NA,NA,0
33371245,15400,"presidio heights",37.78681,-122.44705,"Serviced apartment",NA,NA,0
33371894,12501,"tenderloin",37.78457,-122.4093,"Hostel",NA,NA,0
24545819,21600,"noe valley",37.7473,-122.43224,"House",NA,NA,0
33372601,10900,"russian hill",37.79885,-122.41899,"House",NA,NA,0
24604001,23200,"bayview hunters point",37.72902,-122.38249,"House",92,7,13
33376120,11700,"financial district/south beach",37.7892,-122.40499,"Hotel",NA,NA,0
24760981,15700,"lone mountain/usf",37.77942,-122.44108,"Condominium",100,10,2
24823466,16900,"castro/upper market",37.76683,-122.43446,"Apartment",100,10,1
24916302,16500,"lone mountain/usf",37.77362,-122.44645,"Condominium",100,10,3
33386307,61100,"chinatown",37.7958,-122.40113,"Hotel",NA,NA,0
33396706,25200,"bernal heights",37.74109,-122.41083,"House",NA,NA,0
33400358,61500,"financial district/south beach",37.78733,-122.39443,"Apartment",NA,NA,0
33400608,15700,"lone mountain/usf",37.77737,-122.44477,"Guesthouse",NA,NA,0
25814449,11100,"nob hill",37.79121,-122.42011,"Apartment",NA,NA,0
33407353,23300,"bayview hunters point",37.72955,-122.39987,"House",NA,NA,0
33417325,16100,"western addition",37.77866,-122.43273,"Apartment",NA,NA,0
26055863,61400,"potrero hill",37.75817,-122.39252,"House",100,10,2
26136044,15600,"lone mountain/usf",37.77981,-122.4554,"House",100,10,1
33421484,16200,"hayes valley",37.77524,-122.42175,"Boutique hotel",NA,NA,0
33425094,10800,"nob hill",37.79644,-122.41308,"Serviced apartment",NA,NA,0
33431036,17601,"south of market",37.77874,-122.41065,"Apartment",NA,NA,0
27337596,30700,"west of twin peaks",37.74194,-122.45398,"House",NA,NA,0
33443379,31100,"west of twin peaks",37.73213,-122.44245,"Condominium",NA,NA,0
33448271,60700,"mission bay",37.77238,-122.39238,"Apartment",NA,NA,0
33451515,20300,"castro/upper market",37.76649,-122.42699,"Apartment",NA,NA,0
33454654,33100,"sunset/parkside",37.73118,-122.47565,"House",NA,NA,0
33457138,17000,"castro/upper market",37.76245,-122.44192,"Condominium",NA,NA,0
27900137,23003,"bayview hunters point",37.72991,-122.39621,"House",NA,NA,0
33467260,23200,"bayview hunters point",37.72895,-122.38665,"House",NA,NA,0
33471132,12700,"marina",37.80038,-122.44181,"Condominium",NA,NA,0
33493552,15802,"western addition",37.77676,-122.44059,"Apartment",NA,NA,0
33496933,22600,"potrero hill",37.76018,-122.39108,"Condominium",NA,NA,0
28047393,20401,"castro/upper market",37.76022,-122.44413,"House",NA,NA,0
33526219,22803,"mission",37.75739,-122.40936,"Hut",NA,NA,0
33528270,17802,"south of market",37.7726,-122.41272,"Apartment",NA,NA,0
28435943,30101,"inner sunset",37.76442,-122.45453,"House",NA,NA,0
33531752,12501,"tenderloin",37.78092,-122.4136,"Condominium",NA,NA,0
33533171,20200,"mission",37.76902,-122.42332,"House",NA,NA,0
33533432,47901,"outer richmond",37.777,-122.50441,"House",NA,NA,0
28658573,12901,"marina",37.80233,-122.4295,"Condominium",NA,NA,0
33551130,60700,"mission bay",37.7749,-122.3981,"Condominium",NA,NA,0
33557590,22803,"mission",37.75589,-122.40898,"House",NA,NA,0
28712209,980600,"bayview hunters point",37.72863,-122.36857,"Condominium",NA,NA,0
33561856,10600,"north beach",37.8002,-122.40853,"House",NA,NA,0
28958592,11200,"nob hill",37.79344,-122.4121,"Apartment",100,10,1
29594605,25200,"bernal heights",37.74476,-122.41146,"House",100,10,1
29631859,16700,"haight ashbury",37.77328,-122.43387,"Condominium",100,10,1
29661822,17000,"castro/upper market",37.76263,-122.43556,"Condominium",100,10,1
29825329,30102,"inner sunset",37.7631,-122.45368,"Apartment",NA,NA,0
29825338,17102,"haight ashbury",37.76452,-122.45184,"Apartment",NA,NA,0
30017587,32902,"sunset/parkside",37.75141,-122.48734,"House",93,10,3
30062514,16900,"castro/upper market",37.7664,-122.43388,"Apartment",NA,NA,1
30253069,22801,"mission",37.75804,-122.40862,"Guest suite",NA,NA,0
30396781,42602,"outer richmond",37.78232,-122.47288,"House",NA,NA,0
30429087,11100,"nob hill",37.78917,-122.41682,"Apartment",100,10,4
30756407,11700,"financial district/south beach",37.78995,-122.4081,"Boutique hotel",80,10,1
31222005,20402,"twin peaks",37.75696,-122.44471,"House",100,10,2
31377697,21700,"glen park",37.74194,-122.43342,"House",100,10,1
31600883,21100,"noe valley",37.75313,-122.43198,"House",NA,NA,0
31616885,12502,"tenderloin",37.78467,-122.41386,"Apartment",60,8,1
31638887,16200,"hayes valley",37.77913,-122.42326,"Apartment",100,10,1
31669776,21100,"noe valley",37.75393,-122.42836,"House",NA,NA,0
31695049,47801,"outer richmond",37.7765,-122.4889,"Guest suite",NA,NA,0
31758812,23400,"bayview hunters point",37.72111,-122.39401,"House",NA,NA,0
32113366,32801,"sunset/parkside",37.74348,-122.47871,"Apartment",NA,NA,0
32133907,17802,"south of market",37.77599,-122.40991,"Apartment",NA,NA,0
32380630,18000,"south of market",37.7713,-122.40282,"Apartment",NA,NA,0
32491838,30700,"west of twin peaks",37.7398,-122.4481,"Guest suite",100,10,4
32613163,20500,"castro/upper market",37.75771,-122.43681,"House",NA,NA,0
32698397,12301,"tenderloin",37.78523,-122.41246,"Hotel",NA,NA,0
32727389,25200,"bernal heights",37.74018,-122.4173,"Guest suite",NA,NA,0
32793845,42602,"outer richmond",37.7824,-122.47738,"House",NA,NA,0
32847389,30101,"inner sunset",37.76059,-122.46309,"House",100,10,1
32877823,10900,"russian hill",37.79964,-122.42144,"Condominium",NA,NA,0
32891103,20600,"castro/upper market",37.76149,-122.43334,"Apartment",NA,NA,0
32903447,16900,"castro/upper market",37.76718,-122.43205,"Apartment",NA,NA,0
33079601,25300,"bernal heights",37.74082,-122.41934,"House",NA,NA,0
33079877,22903,"mission",37.74974,-122.40728,"House",NA,NA,0
33136379,61500,"financial district/south beach",37.78875,-122.39374,"Condominium",NA,NA,1
33139158,15300,"pacific heights",37.78582,-122.43715,"Apartment",NA,NA,0
33163727,20401,"castro/upper market",37.76029,-122.44231,"Apartment",NA,NA,0
33224082,22901,"mission",37.75106,-122.41233,"Condominium",93,10,3
33241183,25200,"bernal heights",37.74698,-122.4151,"Apartment",NA,NA,0
33254928,16802,"hayes valley",37.77501,-122.4224,"House",NA,NA,0
33272418,25200,"bernal heights",37.73989,-122.41122,"House",100,10,1
33311422,22903,"mission",37.75294,-122.40781,"Condominium",NA,NA,0
33311466,47901,"outer richmond",37.77159,-122.50676,"Townhouse",NA,NA,0
33315003,20900,"mission",37.75075,-122.41686,"Apartment",100,10,1
33341784,12100,"nob hill",37.78857,-122.41258,"Condominium",NA,NA,0
33449028,20402,"twin peaks",37.75178,-122.44518,"Apartment",100,10,4
33452479,17700,"mission",37.7715,-122.4136,"Apartment",NA,NA,0
33453976,22600,"potrero hill",37.7558,-122.39207,"Apartment",NA,NA,0
33516235,35202,"sunset/parkside",37.75925,-122.50817,"Apartment",100,10,4
33517793,10200,"russian hill",37.80498,-122.42373,"Aparthotel",NA,NA,0
33528893,25402,"bernal heights",37.73862,-122.41559,"House",NA,NA,0
33532127,11100,"nob hill",37.79044,-122.41868,"Apartment",NA,NA,0
33537662,11901,"nob hill",37.79076,-122.41273,"Hotel",NA,NA,0
33557580,21600,"noe valley",37.74715,-122.43349,"House",NA,NA,0
33586928,25200,"bernal heights",37.74493,-122.41104,"House",NA,NA,0
33587710,10300,"russian hill",37.799,-122.41727,"Apartment",NA,NA,0
33616305,20900,"mission",37.75117,-122.4179,"Apartment",100,10,1
33617257,12100,"nob hill",37.78818,-122.415,"Apartment",60,6,1
33636813,23300,"bayview hunters point",37.72289,-122.39927,"House",NA,NA,0
33644460,32801,"sunset/parkside",37.74941,-122.47792,"House",100,10,3
33667375,20401,"castro/upper market",37.76153,-122.44206,"House",100,10,5
33682780,47801,"outer richmond",37.77762,-122.48906,"Apartment",NA,NA,0
33687369,16801,"hayes valley",37.77235,-122.42771,"Condominium",100,10,2
33704566,17802,"south of market",37.77755,-122.40631,"Condominium",NA,NA,0
33714249,10200,"russian hill",37.80121,-122.42188,"Apartment",100,10,2
33722743,42800,"seacliff",37.7883,-122.48608,"House",NA,NA,0
33747836,25401,"bernal heights",37.73886,-122.41867,"House",100,10,1
33750801,11000,"russian hill",37.79298,-122.41783,"Apartment",NA,NA,0
33758778,40100,"inner richmond",37.784,-122.46416,"House",100,10,3
33777255,16600,"haight ashbury",37.77038,-122.44549,"Apartment",NA,NA,0
33783996,26004,"excelsior",37.71939,-122.43498,"House",NA,NA,0
33784441,12302,"tenderloin",37.78819,-122.40855,"Hotel",NA,NA,0
33784880,17802,"south of market",37.77244,-122.41075,"Apartment",NA,NA,0
33804843,25402,"bernal heights",37.7385,-122.41154,"House",NA,NA,0
33850678,32602,"sunset/parkside",37.75831,-122.48392,"House",NA,NA,0
33863188,13400,"pacific heights",37.79021,-122.43621,"Apartment",NA,NA,0
33881252,15700,"lone mountain/usf",37.776,-122.44905,"Apartment",NA,NA,0
33886012,30301,"inner sunset",37.75885,-122.47069,"House",NA,NA,0
33902175,12100,"nob hill",37.78825,-122.4106,"Apartment",NA,NA,0
33907636,12302,"tenderloin",37.7859,-122.41467,"Apartment",NA,NA,0
33908946,61400,"potrero hill",37.75654,-122.39816,"Guest suite",NA,NA,0
33927224,42602,"outer richmond",37.7834,-122.4783,"Apartment",NA,NA,0
33930957,18000,"south of market",37.77296,-122.40898,"Apartment",NA,NA,0
33935497,10200,"russian hill",37.80664,-122.42075,"Resort",NA,NA,0
33940852,30800,"west of twin peaks",37.74119,-122.47151,"House",NA,NA,0
33960503,13400,"pacific heights",37.7892,-122.43791,"Condominium",NA,NA,0
33962677,20900,"mission",37.75108,-122.41851,"Apartment",NA,NA,0
33971205,12902,"marina",37.79912,-122.42903,"Condominium",NA,NA,0
33985752,20700,"mission",37.75881,-122.42189,"Apartment",NA,NA,0
33991821,17601,"south of market",37.77706,-122.41469,"Hotel",80,10,1
33992962,12800,"marina",37.79705,-122.43805,"Apartment",NA,NA,0
34004538,17601,"south of market",37.77433,-122.41553,"House",NA,NA,0
34018349,61400,"potrero hill",37.76017,-122.3925,"House",NA,NA,0
34020025,26002,"excelsior",37.72477,-122.42644,"Guest suite",NA,NA,0
34020893,12402,"tenderloin",37.78261,-122.42029,"Condominium",NA,NA,0
34021697,12100,"nob hill",37.78836,-122.41198,"Resort",NA,NA,0
34023143,11000,"russian hill",37.79397,-122.42205,"House",NA,NA,0
34024295,12100,"nob hill",37.78861,-122.41393,"Condominium",NA,NA,0
34024828,10800,"nob hill",37.79543,-122.41213,"Tiny house",NA,NA,0
34039991,12601,"marina",37.80126,-122.43924,"Apartment",NA,NA,0
34056383,30301,"inner sunset",37.75883,-122.4756,"House",NA,NA,0
34058831,30900,"west of twin peaks",37.73163,-122.47494,"House",NA,NA,0
34061780,23200,"bayview hunters point",37.73024,-122.38678,"House",NA,NA,0
34063116,21100,"noe valley",37.75511,-122.43195,"House",NA,NA,0
34065657,30800,"west of twin peaks",37.74108,-122.47145,"House",NA,NA,0
34066697,16200,"hayes valley",37.77984,-122.42173,"Apartment",NA,NA,0
34066807,30301,"inner sunset",37.7541,-122.46744,"House",NA,NA,0
34081671,33100,"sunset/parkside",37.73109,-122.49493,"House",NA,NA,0
34087400,16801,"hayes valley",37.77036,-122.42921,"Condominium",NA,NA,0
34092239,21300,"noe valley",37.75055,-122.44264,"House",NA,NA,0
34093549,21200,"noe valley",37.75184,-122.44257,"House",NA,NA,0
34094352,21400,"noe valley",37.74771,-122.42991,"House",NA,NA,0
34100558,35300,"sunset/parkside",37.7406,-122.49567,"House",NA,NA,0
34118405,21200,"noe valley",37.75194,-122.44124,"Condominium",NA,NA,0
34118879,980501,"mclaren park",37.71848,-122.40984,"House",NA,NA,0
34120816,17802,"south of market",37.77415,-122.41364,"Condominium",NA,NA,0
34122753,15400,"presidio heights",37.78279,-122.45785,"Apartment",NA,NA,0
34123156,10100,"north beach",37.80546,-122.40925,"Condominium",NA,NA,0
34125621,22901,"mission",37.75033,-122.41338,"Apartment",NA,NA,0
34127900,23102,"bayview hunters point",37.73136,-122.38365,"House",NA,NA,0
34129010,20300,"castro/upper market",37.76566,-122.43121,"Condominium",NA,NA,0
34129571,26301,"excelsior",37.71268,-122.44297,"Apartment",NA,NA,0
34142368,12000,"nob hill",37.7876,-122.41554,"Apartment",NA,NA,0
34151960,30301,"inner sunset",37.75922,-122.47682,"House",NA,NA,0
34169226,20600,"castro/upper market",37.75895,-122.43363,"Apartment",NA,NA,0
34176402,12700,"marina",37.80394,-122.44676,"House",NA,NA,0
34179652,21200,"noe valley",37.75148,-122.43819,"Serviced apartment",NA,NA,0
34179840,15200,"pacific heights",37.78682,-122.42959,"Apartment",NA,NA,0
34180221,16700,"haight ashbury",37.77188,-122.43439,"Apartment",NA,NA,0
34181227,25100,"bernal heights",37.74331,-122.40954,"House",NA,NA,0
34181981,15801,"western addition",37.78027,-122.43479,"House",NA,NA,0
34189531,11902,"nob hill",37.79163,-122.41135,"Apartment",NA,NA,0
34201694,20100,"mission",37.77284,-122.42162,"Condominium",NA,NA,0
34203714,15200,"pacific heights",37.78662,-122.42932,"Apartment",NA,NA,0
34205792,17601,"south of market",37.77595,-122.41252,"House",NA,NA,0
34207409,11700,"financial district/south beach",37.79097,-122.40248,"Apartment",NA,NA,0
34208500,10500,"financial district/south beach",37.79676,-122.39711,"Apartment",NA,NA,0
34209228,16802,"hayes valley",37.77513,-122.42028,"Condominium",NA,NA,0
34209303,16200,"hayes valley",37.77569,-122.41961,"Condominium",NA,NA,0
34210777,35300,"sunset/parkside",37.74356,-122.49797,"House",NA,NA,0
34227689,15300,"pacific heights",37.78712,-122.44022,"Condominium",NA,NA,0
34228117,30700,"west of twin peaks",37.73726,-122.45791,"Guest suite",NA,NA,0
34228309,13400,"pacific heights",37.78987,-122.44551,"Condominium",NA,NA,0
34230068,20600,"castro/upper market",37.75929,-122.42622,"Apartment",NA,NA,0
34230088,22902,"mission",37.75029,-122.41015,"Apartment",NA,NA,0
34234091,10400,"north beach",37.80399,-122.40882,"Condominium",NA,NA,0
34236070,25403,"bernal heights",37.73338,-122.41856,"House",NA,NA,0
34245238,47801,"outer richmond",37.77764,-122.49007,"House",NA,NA,0
34246050,15700,"lone mountain/usf",37.77571,-122.44753,"House",NA,NA,0
137129,40100,"inner richmond",37.7879,-122.46474,"House",NA,NA,0
34247471,25500,"outer mission",37.72709,-122.44108,"Guest suite",NA,NA,0
34259043,47902,"outer richmond",37.77889,-122.50106,"Apartment",NA,NA,0
34262369,26003,"excelsior",37.71761,-122.43123,"Townhouse",NA,NA,0
34277623,25500,"outer mission",37.73058,-122.43425,"House",NA,NA,0
34279342,15500,"japantown",37.78635,-122.42928,"Apartment",NA,NA,0
34283628,60700,"mission bay",37.77728,-122.39393,"Condominium",NA,NA,0
34289463,12800,"marina",37.79766,-122.44542,"House",NA,NA,0
34289989,26402,"visitacion valley",37.71738,-122.40363,"House",NA,NA,0
34306965,20401,"castro/upper market",37.75855,-122.44344,"Apartment",NA,NA,0
34314752,11902,"nob hill",37.79158,-122.40896,"Apartment",NA,NA,0
34315627,61500,"financial district/south beach",37.78797,-122.39534,"Apartment",NA,NA,0
34316297,17102,"haight ashbury",37.76343,-122.44898,"Apartment",NA,NA,0
34317629,16300,"hayes valley",37.77671,-122.43032,"Apartment",NA,NA,0
34336032,12401,"tenderloin",37.78364,-122.41681,"Apartment",NA,NA,0
34343963,11700,"financial district/south beach",37.79107,-122.402,"Condominium",NA,NA,0
34344497,17101,"haight ashbury",37.76842,-122.44539,"House",NA,NA,0
